image_name,x_min,y_min,x_max,y_max,lenBB,lenSetCrossover,rate,rest,diff,x,y,S,P
img_1632.jpg,0.2402375380198161,0.3109204610188802,0.6770259857177734,0.7862234327528211,36.33,8.06,0.4686046511627907,9.14,0.2137765672471788,0.4367884476979573,0.4753029717339409,0.20760684720989414,1.8241828388637966
img_1633.jpg,0.2210047245025634,0.2755821863810221,0.7353476842244466,0.8232741461859809,48.906,9.397,0.5463372093023255,7.803,0.176725853814019,0.5143429597218833,0.5476919598049588,0.2817015036219612,2.124069839053684
img_1636.jpg,0.3167971928914388,0.3875912136501736,0.6393624623616536,0.7531996832953559,20.615,6.908,0.4016279069767441,10.292,0.246800316704644,0.3225652694702148,0.3656084696451823,0.11793259453169107,1.376347478230794
img_1638.jpg,0.2828390757242838,0.3211857053968641,0.7067143122355143,0.7882705688476562,34.645,8.06,0.4686046511627907,9.14,0.2117294311523437,0.4238752365112305,0.46708486345079214,0.19798570696602033,1.7819201999240453
img_1639.jpg,0.3471214294433594,0.3809597439236111,0.599498430887858,0.6693456013997395,12.688,4.303,0.2501744186046511,12.897,0.3306543986002604,0.25237700144449865,0.28838585747612844,0.07278195796882585,1.081525717841254
img_1642.jpg,0.401884651184082,0.4223460303412543,0.5714686075846355,0.6195013682047527,5.976,3.098,0.1801162790697674,14.102,0.3804986317952473,0.16958395640055346,0.19715533786349837,0.033434382220379893,0.7334785885281037
img_1644.jpg,0.3964189847310384,0.4015874650743272,0.5404113133748373,0.56628295050727,4.2,1.771,0.1029651162790697,15.429,0.43371704949273,0.14399232864379885,0.16469548543294277,0.023714886464610282,0.6173756281534832
img_1646.jpg,0.3561351776123047,0.3837592230902777,0.6228064219156901,0.6797097947862413,13.803,4.609,0.2679651162790697,12.591,0.3202902052137587,0.26667124430338546,0.29595057169596356,0.07892150720646089,1.125243631998698
img_1648.jpg,0.3816868464152018,0.3435774485270182,0.5805534998575846,0.5672940995958117,7.872,1.943,0.1129651162790697,15.257,0.4327059004041883,0.19886665344238286,0.22371665106879346,0.04448978171738824,0.8451666090223526
img_1651.jpg,0.4224822998046875,0.4128195444742839,0.5739442825317382,0.5881309933132596,4.736,2.346,0.1363953488372093,14.854,0.4118690066867404,0.15146198272705075,0.1753114488389757,0.026553019635903178,0.6535468631320529
img_1652.jpg,0.4163731575012207,0.3989688873291016,0.5561374664306641,0.5617922465006511,4.08,1.832,0.1065116279069767,15.368,0.4382077534993489,0.13976430892944336,0.1628233591715495,0.02275689427218216,0.6051753362019857
img_1654.jpg,0.395485496520996,0.3816815694173177,0.5829492568969726,0.5936831156412761,7.007,2.466,0.1433720930232558,14.734,0.4063168843587239,0.18746376037597662,0.2120015462239584,0.03974260706066467,0.79893061319987
img_1655.jpg,0.3732327461242676,0.3157337188720703,0.5898462931315104,0.5608266194661459,9.345,1.778,0.1033720930232558,15.422,0.4391733805338541,0.21661354700724278,0.24509290059407557,0.05309044254397627,0.9234128952026367
img_1657.jpg,0.3261795997619628,0.3880882263183594,0.6459003448486328,0.742089589436849,19.995,6.542,0.3803488372093023,10.658,0.257910410563151,0.31972074508667,0.3540013631184896,0.11318157957794031,1.3474442164103193
img_1659.jpg,0.234141461054484,0.3073740641276041,0.7942047754923502,0.908563486735026,58.86,12.962,0.7536046511627907,4.238,0.0914365132649739,0.5600633144378663,0.6011894226074219,0.3367041406304998,2.322505474090576
img_1660.jpg,0.3810706456502278,0.43871095445421,0.5871912002563476,0.6762816535101996,8.7,4.532,0.2634883720930233,12.668,0.3237183464898003,0.20612055460611983,0.23757069905598965,0.04896820424758418,0.887382507324219
img_1661.jpg,0.3605587005615234,0.3135447184244792,0.6100245157877604,0.6209759182400174,13.44,3.098,0.1801162790697674,14.102,0.3790240817599826,0.249465815226237,0.30743119981553824,0.07669357488796341,1.1137940300835505
img_1663.jpg,0.3899761199951171,0.2881616804334852,0.5356833140055338,0.4515883127848307,4.26,0.095,0.0055232558139534,17.105,0.5484116872151692,0.1457071940104167,0.16342663235134547,0.023812436026486538,0.6182676527235244
img_1664.jpg,0.3937180519104004,0.3703246222601996,0.616196886698405,0.6147796630859375,9.612,2.968,0.1725581395348837,14.232,0.3852203369140625,0.22247883478800462,0.24445504082573788,0.05438607264096426,0.933867751227485
img_1678.jpg,0.4138772964477539,0.4216981252034505,0.5784411112467448,0.6134774525960286,5.6,2.903,0.1687790697674418,14.297,0.3865225474039714,0.1645638147989909,0.19177932739257808,0.03155993771530726,0.712686284383138
img_1679.jpg,0.4351983388264974,0.4075157165527344,0.5880088806152344,0.5799225277370876,4.725,2.169,0.1261046511627907,15.031,0.4200774722629123,0.152810541788737,0.17240681118435325,0.026345578225149498,0.6504347059461805
img_1682.jpg,0.4492916107177734,0.4191438462999132,0.5299909591674805,0.5165264129638671,1.44,0.87,0.0505813953488372,16.33,0.4834735870361328,0.08069934844970711,0.09738256666395395,0.00785870968014125,0.3561638302273221
img_1683.jpg,0.4190259933471679,0.4516606648763021,0.5158068656921386,0.5700813293457031,2.068,1.298,0.0754651162790697,15.902,0.4299186706542969,0.09678087234497074,0.11842066446940103,0.011460855211019713,0.4304030736287435
img_1689.jpg,0.3830023765563964,0.363149176703559,0.5960405349731446,0.6135157691107855,9.464,2.903,0.1687790697674418,14.297,0.3864842308892144,0.21303815841674817,0.25036659240722653,0.05333763777551215,0.9268095016479494
img_1693.jpg,0.3672936121622721,0.3932206895616319,0.5751110076904297,0.6382814195421007,8.989,3.506,0.2038372093023255,13.694,0.3617185804578993,0.2078173955281576,0.2450607299804688,0.05092788265077011,0.9057562510172528
img_1694.jpg,0.3417614936828613,0.3960803985595703,0.5888402938842774,0.6805629730224609,12.376,4.686,0.2724418604651162,12.514,0.319437026977539,0.2470788002014161,0.28448257446289066,0.07028961317650104,1.0631227493286135
img_1695.jpg,0.3231367111206055,0.3588461558024088,0.6247188568115234,0.699124526977539,17.835,5.166,0.3003488372093023,12.034,0.300875473022461,0.3015821456909179,0.3402783711751302,0.10262188131120636,1.2837210337320961
img_1697.jpg,0.2142694155375162,0.2936285018920898,0.7052649180094401,0.8205672370062934,45.267,9.29,0.5401162790697674,7.91,0.1794327629937065,0.4909955024719239,0.5269387351142036,0.25872454901931846,2.035868475172255
img_1698.jpg,0.3669747670491536,0.3621120876736111,0.6226253509521484,0.6582331763373481,13.161,4.005,0.2328488372093023,13.195,0.3417668236626519,0.25565058390299483,0.29612108866373704,0.07570352922287488,1.1035433451334637
img_1699.jpg,0.3632465680440267,0.4278440263536241,0.5692864735921224,0.6691955990261502,8.7,4.27,0.2482558139534883,12.93,0.3308044009738498,0.20603990554809565,0.2413515726725261,0.04972805523733162,0.8947829564412435
img_1701.jpg,0.4058436711629232,0.3962068345811632,0.545180066426595,0.5630785624186198,4.148,1.773,0.1030813953488372,15.427,0.4369214375813802,0.1393363952636718,0.16687172783745657,0.023251305028291716,0.6124162462022568
img_1702.jpg,0.3766533851623535,0.3879363165961371,0.5869495391845703,0.615863545735677,8.466,2.968,0.1725581395348837,14.232,0.3841364542643229,0.21029615402221674,0.22792722913953994,0.04793221968498578,0.8764467663235134
img_1703.jpg,0.3659972508748372,0.4207620408799913,0.6283559163411458,0.6950727250840929,12.7,5.085,0.2956395348837209,12.115,0.3049272749159071,0.26235866546630865,0.2743106842041016,0.07196778503093813,1.0733386993408205
img_1704.jpg,0.348733647664388,0.3128333409627278,0.6619483947753906,0.6326307084825303,17.516,3.368,0.1958139534883721,13.832,0.3673692915174696,0.31321474711100256,0.31979736751980253,0.1001652515944793,1.2660242292616102
img_1705.jpg,0.3918270428975423,0.4197338528103299,0.5565818150838217,0.6030906677246094,5.36,2.685,0.1561046511627907,14.515,0.3969093322753906,0.16475477218627937,0.18335681491427952,0.030208910270003914,0.6962231742011178
img_1706.jpg,0.4183353741963704,0.4611598120795356,0.5598460515340169,0.6219571855333116,4.002,2.867,0.1666860465116279,14.333,0.3780428144666884,0.1415106773376465,0.16079737345377598,0.022754545231558336,0.604616101582845
img_1710.jpg,0.4304929733276367,0.4152108086480034,0.5274544715881347,0.5246267954508463,1.92,0.953,0.055406976744186,16.247,0.4753732045491536,0.09696149826049805,0.10941598680284292,0.01060913801405453,0.41275497012668194
img_1716.jpg,0.3990749994913737,0.4197572072347005,0.55214417775472,0.5824071248372396,4.425,2.203,0.1280813953488372,14.997,0.4175928751627604,0.15306917826334632,0.16264991760253905,0.02489668923202164,0.6314381917317707
img_1717.jpg,0.4100183804829915,0.4565573374430338,0.5513261795043946,0.6050887213812934,3.726,2.498,0.1452325581395349,14.702,0.3949112786187065,0.14130779902140306,0.14853138393825965,0.020988642949918448,0.5796783659193254
img_1718.jpg,0.4249267896016439,0.4695044199625651,0.5540429433186849,0.6075483110215929,3.15,2.407,0.1399418604651162,14.793,0.3924516889784071,0.129116153717041,0.1380438910590278,0.017823696257675894,0.5343200895521376
img_1719.jpg,0.323548698425293,0.3365716298421224,0.6534519195556641,0.6993612925211589,20.829,5.166,0.3003488372093023,12.034,0.3006387074788411,0.32990322113037107,0.36278966267903645,0.11968547831061489,1.385385767618815
img_1720.jpg,0.3639538764953613,0.3110851923624674,0.6085311889648437,0.5935789744059244,12.257,2.466,0.1433720930232558,14.734,0.4064210255940755,0.2445773124694824,0.28249378204345704,0.06909157000152845,1.0541421890258789
img_1819.jpg,0.3883256912231445,0.3114992141723632,0.5849014282226562,0.58914672003852,9.595,2.405,0.1398255813953488,14.795,0.41085327996148,0.19657573699951175,0.2776475058661568,0.05457876309171603,0.948446485731337
img_1821.jpg,0.5543930053710937,0.4074006822374132,0.750232187906901,0.5525380452473958,5.035,0.001,5.813953488372093e-05,17.199,0.4474619547526042,0.19583918253580734,0.1451373630099826,0.028423582527277714,0.6819530910915799
img_1823.jpg,0.5622332255045573,0.4696203867594401,0.7139370600382487,0.590978537665473,3.256,0.004,0.0002325581395348,17.196,0.4090214623345269,0.1517038345336914,0.12135815090603291,0.01841049684436357,0.5461239708794486
img_1825.jpg,0.4554092407226562,0.4362062242296007,0.5575056076049805,0.5583841959635417,2.25,1.742,0.1012790697674418,15.458,0.4416158040364583,0.10209636688232426,0.12217797173394102,0.012473927027086685,0.44854867723253056
img_1826.jpg,0.5300058364868164,0.4681724548339844,0.6413445154825846,0.569454108344184,2.052,0.354,0.0205813953488372,16.846,0.430545891655816,0.11133867899576821,0.10128165351019958,0.011276565508332732,0.4252406650119356
img_1828.jpg,0.5502162297566732,0.4630438910590277,0.7324057896931966,0.6010887569851345,4.488,0.105,0.0061046511627906,17.095,0.3989112430148654,0.18218955993652342,0.13804486592610682,0.02515033337457378,0.6404688517252605
img_1830.jpg,0.3790519714355468,0.3507563908894857,0.5739925384521485,0.6144799550374349,9.12,2.968,0.1725581395348837,14.232,0.3855200449625651,0.19494056701660167,0.26372356414794923,0.05141042113064035,0.9173282623291018
img_1833.jpg,0.3433712005615234,0.3935221778021918,0.5812297821044922,0.6623224046495225,11.27,4.153,0.241453488372093,13.047,0.3376775953504775,0.23785858154296874,0.26880022684733074,0.06393644067633432,1.0133176167805988
img_1836.jpg,0.3999686241149902,0.4098557366265191,0.5773600260416667,0.6128697713216146,6.438,2.903,0.1687790697674418,14.297,0.3871302286783854,0.17739140192667652,0.2030140346950955,0.036012944225353935,0.760810873243544
img_1839.jpg,0.424038823445638,0.426369137234158,0.5479338963826498,0.5705783843994141,3.233,1.96,0.113953488372093,15.24,0.4294216156005859,0.1238950729370118,0.14420924716525613,0.01786681519573097,0.5362086402045358
img_1840.jpg,0.2982484181722005,0.3723258972167969,0.6521396001180013,0.7608924865722656,23.94,7.094,0.4124418604651163,10.106,0.2391075134277344,0.3538911819458008,0.38856658935546873,0.13751028957165545,1.484915542602539
img_1842.jpg,0.3781741778055826,0.4149192810058594,0.552117919921875,0.6159664154052734,6.205,2.879,0.1673837209302325,14.321,0.3840335845947266,0.17394374211629238,0.20104713439941402,0.03497089089919125,0.7499817530314128
img_1843.jpg,0.3849765777587891,0.3977690378824869,0.5566108703613282,0.5970005459255643,6.048,2.51,0.1459302325581395,14.69,0.4029994540744357,0.1716342926025391,0.19923150804307738,0.034194958947110665,0.741731601291233
img_1844.jpg,0.4030062675476074,0.357123777601454,0.5795466105143229,0.5516810099283854,6.106,1.619,0.0941279069767441,15.581,0.4483189900716146,0.1765403429667155,0.19455723232693145,0.034347200521651425,0.7421951505872939
img_1846.jpg,0.4025890668233235,0.413077163696289,0.5322844823201497,0.5573593563503689,3.339,1.498,0.0870930232558139,15.702,0.442640643649631,0.12969541549682617,0.14428219265407993,0.018712738925064018,0.5479552163018122
img_1849.jpg,0.5460730234781901,0.4434478335910373,0.7322241465250651,0.5722311655680339,4.32,0.085,0.0049418604651162,17.115,0.4277688344319661,0.18615112304687498,0.1287833319769966,0.023973161877236443,0.6298689100477431
img_1851.jpg,0.5561163584391277,0.4628612094455295,0.812373161315918,0.6331855773925781,7.688,0.136,0.007906976744186,17.064,0.3668144226074219,0.2562568028767903,0.17032436794704858,0.04364677798212073,0.8531623416476778
img_1852.jpg,0.4189682960510253,0.4707204182942708,0.5186943054199219,0.5809374491373698,1.968,1.313,0.0763372093023255,15.887,0.4190625508626302,0.09972600936889658,0.11021703084309897,0.010991504650470852,0.4198860804239911
img_1855.jpg,0.3971665382385254,0.4401790195041232,0.5423441569010417,0.5930108388264974,3.976,2.292,0.1332558139534883,14.908,0.4069891611735026,0.14517761866251627,0.15283181932237422,0.02218775958508223,0.596018875969781
img_1858.jpg,0.323760191599528,0.4013842688666449,0.5988000869750977,0.6745103624131944,13.167,4.455,0.2590116279069767,12.745,0.3254896375868056,0.27503989537556967,0.2731260935465495,0.07512057219338103,1.0963319778442382
img_1859.jpg,0.307806142171224,0.3689836290147569,0.6464828491210938,0.706606207953559,20.172,5.413,0.3147093023255814,11.787,0.293393792046441,0.3386767069498698,0.3376225789388021,0.11434490322691596,1.3525985717773437
img_1866.jpg,0.3253512064615885,0.3300395329793294,0.5726499557495117,0.5833231608072916,10.948,2.228,0.1295348837209302,14.972,0.4166768391927083,0.24729874928792323,0.2532836278279622,0.06263672437696288,1.001164754231771
img_1867.jpg,0.3058003425598145,0.3772101508246527,0.628117561340332,0.6953888363308377,18.096,5.085,0.2956395348837209,12.115,0.3046111636691623,0.32231721878051756,0.318178685506185,0.10255446898759452,1.280991808573405
img_1868.jpg,0.3942790667215983,0.3840582529703776,0.560879898071289,0.5596815745035807,5.184,1.778,0.1033720930232558,15.422,0.4403184254964193,0.16660083134969073,0.1756233215332031,0.029258991371825676,0.6844483057657876
img_1869.jpg,0.3979951540629069,0.4423042297363281,0.5423828125,0.5995100657145183,3.99,2.394,0.1391860465116279,14.806,0.4004899342854817,0.14438765843709306,0.15720583597819016,0.022698582549536595,0.6031869888305664
img_1870.jpg,0.4075132687886556,0.3980956607394748,0.5339747746785481,0.5404499053955079,3.224,1.282,0.0745348837209302,15.918,0.4595500946044921,0.12646150588989252,0.14235424465603308,0.01800233214902013,0.5376315010918512
img_1871.jpg,0.4038311958312988,0.4414084116617838,0.5163407325744629,0.5699680752224392,2.64,1.344,0.0781395348837209,15.856,0.4300319247775608,0.1125095367431641,0.1285596635606554,0.014464188191066374,0.482138400607639
img_1872.jpg,0.4200447082519531,0.4213002522786458,0.5215795516967774,0.539929453531901,2.2,1.074,0.0624418604651162,16.126,0.460070546468099,0.10153484344482427,0.11862920125325521,0.012044997377233819,0.440328089396159
img_1873.jpg,0.4386114438374837,0.4149697621663411,0.5266223271687825,0.5177249060736762,1.634,0.853,0.0495930232558139,16.347,0.4822750939263238,0.08801088333129886,0.10275514390733503,0.00904357098211929,0.3815320544772678
img_1875.jpg,0.4268588066101074,0.4518010457356771,0.5258758544921875,0.5650938669840495,2.058,1.438,0.0836046511627907,15.762,0.4349061330159505,0.09901704788208016,0.11329282124837242,0.01121792070624604,0.42461973826090516
img_1876.jpg,0.4314987182617187,0.412091064453125,0.5198105812072754,0.514888678656684,1.634,0.74,0.0430232558139534,16.46,0.485111321343316,0.08831186294555671,0.10279761420355898,0.009078248816674914,0.3822189542982314
img_1877.jpg,0.4410696347554524,0.4539378696017795,0.5202370007832845,0.547137196858724,1.326,1.033,0.0600581395348837,16.167,0.452862803141276,0.07916736602783209,0.09319932725694446,0.00737834525449823,0.3447333865695531
img_1879.jpg,0.4245503743489583,0.4551302591959635,0.4939001401265462,0.5369124094645182,1.085,0.557,0.0323837209302325,16.643,0.4630875905354817,0.06934976577758789,0.08178215026855473,0.005671572965911767,0.30226383209228525
img_1880.jpg,0.4333605130513509,0.457906256781684,0.497921880086263,0.5355521308051215,0.928,0.579,0.0336627906976744,16.621,0.4644478691948784,0.06456136703491205,0.07764587402343753,0.0050129237715736946,0.2844144821166992
img_1884.jpg,0.4186163902282714,0.3799507988823785,0.5450668970743815,0.5192623138427734,3.162,1.028,0.0597674418604651,16.172,0.4807376861572265,0.1264505068461101,0.13931151496039496,0.01761601167624139,0.5315240436130101
img_1888.jpg,0.322579288482666,0.3808897654215494,0.6080162684122722,0.6730040656195746,14.628,4.455,0.2590116279069767,12.745,0.3269959343804254,0.2854369799296062,0.2921143001980252,0.08338022364277468,1.155102560255263
img_1889.jpg,0.3002116521199544,0.3606716579861111,0.6719133377075195,0.7429972330729167,24.881,6.542,0.3803488372093023,10.658,0.2570027669270833,0.3717016855875651,0.38232557508680554,0.1421110607030008,1.5080545213487413
img_1891.jpg,0.3675209045410156,0.3969712575276692,0.5556341807047526,0.6002403683132596,6.825,2.611,0.1518023255813953,14.589,0.3997596316867404,0.18811327616373696,0.20326911078559035,0.038237618372767,0.7827647738986546
img_1892.jpg,0.3679821014404297,0.4020628187391493,0.531135368347168,0.580996576944987,5.214,1.839,0.1069186046511627,15.361,0.419003423055013,0.16315326690673831,0.17893375820583768,0.02919362721118281,0.684174050225152
img_1894.jpg,0.3977112134297689,0.4228199428982205,0.5199369748433431,0.5518127865261502,2.82,1.18,0.0686046511627907,16.02,0.4481872134738498,0.12222576141357422,0.12899284362792968,0.01576624852932582,0.5024372100830078
img_1895.jpg,0.3921763737996419,0.4509659661187066,0.5059857686360677,0.5712888505723741,2.42,1.078,0.0626744186046511,16.122,0.4287111494276259,0.11380939483642583,0.12032288445366751,0.013693874664645089,0.4682645585801867
img_1897.jpg,0.431856632232666,0.4508945465087891,0.5268847465515136,0.5535613165961372,1.748,1.28,0.0744186046511627,15.92,0.4464386834038628,0.09502811431884761,0.10266677008734809,0.009756229564607359,0.3953897688123914
img_1898.jpg,0.4294541358947754,0.461361567179362,0.5174391746520997,0.5547559526231554,1.462,1.028,0.0597674418604651,16.172,0.4452440473768446,0.08798503875732427,0.09339438544379336,0.008217308622988641,0.36275884840223527
img_1900.jpg,0.4153959274291992,0.3924252827962239,0.5493141174316406,0.542404301961263,3.575,1.458,0.0847674418604651,15.742,0.457595698038737,0.13391819000244143,0.14997901916503908,0.02008491878492351,0.567794418334961
img_1904.jpg,0.4052119255065918,0.4433660719129774,0.5395735422770183,0.590889655219184,3.51,2.165,0.1258720930232558,15.035,0.409110344780816,0.13436161677042646,0.14752358330620663,0.01982150716478862,0.5637704001532662
img_1905.jpg,0.4198726018269856,0.428567886352539,0.5064857800801595,0.5297779930962456,1.591,0.717,0.0416860465116279,16.483,0.4702220069037544,0.08661317825317394,0.10121010674370662,0.008766129016415424,0.3756465699937611
img_1906.jpg,0.4237302144368489,0.4043829600016276,0.51734832127889,0.511495378282335,1.84,0.683,0.0397093023255814,16.517,0.4885046217176649,0.09361810684204108,0.10711241828070744,0.010027661818712664,0.40146105024549705
img_1908.jpg,0.4040068944295247,0.4070418039957682,0.5163963635762533,0.5365314483642578,2.64,0.937,0.0544767441860465,16.263,0.4634685516357422,0.1123894691467286,0.1294896443684896,0.014553272390573219,0.48375822703043636
img_1911.jpg,0.3981702168782552,0.3877176496717665,0.5604869206746419,0.5749415079752604,5.372,2.055,0.1194767441860465,15.145,0.4250584920247395,0.16231670379638669,0.18722385830349397,0.030389559551864904,0.6990811241997613
img_1913.jpg,0.3779181480407715,0.367433590359158,0.5984882354736328,0.6131910112169053,9.523,2.903,0.1687790697674418,14.297,0.3868089887830946,0.22057008743286133,0.24575742085774732,0.05420673580586782,0.9326550165812173
img_1914.jpg,0.3452419281005859,0.3821602291531033,0.6129663467407227,0.6749009450276693,13.78,4.455,0.2590116279069767,12.745,0.3250990549723307,0.2677244186401368,0.29274071587456596,0.07837383796981563,1.1209302690294054
img_1915.jpg,0.5307313919067382,0.387839592827691,0.7008531570434571,0.5184777577718099,3.984,0.151,0.0087790697674418,17.049,0.48152224222819,0.17012176513671884,0.13063816494411895,0.02222439521451534,0.6015198601616756
img_1917.jpg,0.3898675600687663,0.4321526845296224,0.556482442220052,0.6130559709337022,5.346,2.863,0.166453488372093,14.337,0.3869440290662977,0.16661488215128578,0.18090328640407982,0.03014117974499606,0.6950363371107312
img_1919.jpg,0.345277214050293,0.4113201141357422,0.5820917129516602,0.665374755859375,10.58,4.228,0.2458139534883721,12.972,0.334625244140625,0.2368144989013672,0.2540546417236328,0.06016382267334847,0.98173828125
img_1920.jpg,0.3158761342366536,0.4237679375542534,0.6029721577962239,0.7363233778211805,15.846,6.362,0.3698837209302326,10.838,0.2636766221788195,0.2870960235595703,0.3125554402669271,0.08973342404254557,1.1993029276529947
img_1923.jpg,0.4083868344624837,0.4094000498453776,0.5639243443806966,0.5771946377224393,4.575,2.112,0.1227906976744186,15.088,0.4228053622775607,0.1555375099182129,0.1677945878770617,0.02609835237615093,0.6466641955905492
img_1928.jpg,0.414510186513265,0.458095211452908,0.5112526257832845,0.5488012101915147,1.632,0.906,0.0526744186046511,16.294,0.4511987898084852,0.09674243927001946,0.09070599873860674,0.008775119574396124,0.3748968760172524
img_1931.jpg,0.5549069086710612,0.4059213002522786,0.8466530481974284,0.6224239349365235,11.139,0.111,0.006453488372093,17.089,0.3775760650634765,0.2917461395263672,0.21650263468424485,0.0631638078664158,1.0164975484212242
img_1934.jpg,0.3900784810384115,0.364501232571072,0.5605016708374023,0.5858055538601346,6.64,2.287,0.1329651162790697,14.913,0.4141944461398654,0.17042318979899085,0.22130432128906258,0.03771538835038276,0.7834550221761069
img_1935.jpg,0.3983970006306966,0.3675733354356554,0.5430362065633138,0.556895997789171,4.83,1.655,0.0962209302325581,15.545,0.443104002210829,0.14463920593261714,0.18932266235351558,0.027383479547861484,0.6679237365722654
img_1936.jpg,0.3835760434468587,0.3825757344563802,0.5111691792805989,0.5526447296142578,3.844,1.024,0.0595348837209302,16.176,0.4473552703857422,0.1275931358337402,0.1700689951578776,0.021699636400286784,0.5953242619832356
img_1940.jpg,0.4285125096638997,0.4683050367567274,0.5169195493062337,0.5861106024848091,1.892,1.377,0.0800581395348837,15.823,0.4138893975151909,0.08840703964233404,0.11780556572808165,0.010414841319410104,0.4124252107408314
img_1941.jpg,0.4144637107849121,0.4254766252305773,0.5392915725708007,0.5619859483506945,3.05,1.694,0.0984883720930232,15.506,0.4380140516493055,0.12482786178588862,0.1365093231201172,0.0170401669189232,0.5226743698120117
img_1942.jpg,0.400793170928955,0.4104778713650173,0.5406960169474284,0.5654064178466797,3.876,1.771,0.1029651162790697,15.429,0.4345935821533203,0.13990284601847341,0.15492854648166238,0.021674944582289912,0.5896627850002716
img_1943.jpg,0.4069326718648274,0.4086959415011936,0.5693466186523437,0.5824894375271268,4.977,2.228,0.1295348837209302,14.972,0.4175105624728732,0.1624139467875163,0.1737934960259332,0.02822648761557234,0.672414885626899
img_1944.jpg,0.4130872090657552,0.4126054551866319,0.6010566711425781,0.6142083909776476,6.734,2.968,0.1725581395348837,14.232,0.3857916090223524,0.1879694620768229,0.20160293579101568,0.03789519539374549,0.7791447957356772
img_1946.jpg,0.3347005844116211,0.4194486829969618,0.5998358408610026,0.7132678561740451,13.568,5.581,0.3244767441860465,11.619,0.2867321438259549,0.2651352564493815,0.2938191731770833,0.07790182183005122,1.1179088592529296
img_1947.jpg,0.3834363301595052,0.4060181087917752,0.5649469375610352,0.6024413214789497,6.248,2.649,0.1540116279069767,14.551,0.3975586785210503,0.18151060740153002,0.1964232126871745,0.03565289664260896,0.755867640177409
img_1949.jpg,0.4068897247314453,0.4396849314371744,0.5391009012858073,0.5857313791910808,3.392,2.069,0.1202906976744186,15.131,0.4142686208089192,0.13221117655436204,0.14604644775390635,0.019308972689129122,0.5565152486165368
img_1952.jpg,0.4253856976826985,0.441447999742296,0.5216398557027181,0.5481040954589844,1.88,1.182,0.0687209302325581,16.018,0.4518959045410156,0.09625415802001958,0.10665609571668844,0.010266092690912462,0.405820507473416
img_1953.jpg,0.4286610921223958,0.4495157877604167,0.516608460744222,0.545689943101671,1.548,1.012,0.0588372093023255,16.188,0.454310056898329,0.08794736862182617,0.09617415534125429,0.008458263891690063,0.3682430479261609
